date,IWDA,CSPX,IMAE,EMIM,WSML,SGLD,IBGM,IBTM,IBGS,IMIE,CNDX,IWMO,IWQU,IWVL,MVOL,VVSM,XDWH,DTLA,IBCI,IEAC,IHYG,IWDP,ICOM
2017-08-23,42.134998,198.332993,47.505001,23.600000,3.810073,106.510002,187.693878,122.422157,136.088898,4.146400,274.695007,28.469999,26.209999,24.340000,35.080002,,24.320000,3.060123,205.880005,109.606445,72.055855,16.336887,
2017-08-24,42.040001,197.507996,47.599998,23.650000,3.804257,106.570000,187.649109,122.288422,136.088898,4.137600,272.290009,28.360001,26.180000,24.309999,35.020000,,24.280001,3.063155,206.009995,109.656929,72.069130,16.397310,
2017-08-25,41.939999,196.807007,47.525002,23.680000,3.819770,106.190002,187.613297,121.745605,136.088898,4.129600,271.084991,28.290001,26.110001,24.260000,34.900002,,24.270000,3.063155,206.050003,109.623268,72.082436,16.268911,
2017-08-28,41.645000,195.395004,47.259998,23.490000,3.787922,106.680000,187.774460,121.745605,136.079483,4.099200,270.445007,28.080000,25.920000,24.070000,34.619999,,24.139999,3.022980,206.220001,109.757874,72.082436,16.095200,
2017-08-29,41.314999,193.983002,46.830002,23.260000,3.784944,106.879997,188.132568,121.694504,136.107758,4.068000,268.934998,27.889999,25.730000,23.860001,34.439999,,24.010000,3.021464,206.479996,109.799965,71.936218,15.981909,
2017-08-30,41.820000,196.917007,47.145000,23.530001,3.807072,107.239998,187.917694,121.666962,136.098328,4.068000,274.119995,28.299999,26.020000,24.139999,34.759998,,24.280001,3.050269,206.399994,109.741074,72.069130,16.140518,
2017-08-31,42.185001,198.664993,47.494999,23.670000,3.869388,108.370003,188.231064,122.170418,136.154831,4.153600,277.964996,28.559999,26.260000,24.379999,35.000000,,24.629999,3.065429,206.789993,109.707413,72.182121,16.359550,
2017-09-01,42.404999,199.600006,47.799999,23.870001,3.885712,108.800003,187.890823,121.151703,136.164261,4.174400,279.109985,28.740000,26.370001,24.500000,35.080002,,24.760000,3.052543,206.270004,109.598015,72.288437,16.412422,
2017-09-04,42.099998,198.281998,47.525002,23.610001,3.885712,109.449997,188.168396,121.383736,136.164261,4.174400,277.399994,28.510000,26.190001,24.340000,34.849998,,24.639999,3.044205,206.350006,109.682190,72.188744,16.382208,
2017-09-05,42.055000,197.886002,47.494999,23.590000,3.853881,109.550003,188.705582,121.261826,136.211380,4.142800,276.225006,28.420000,26.170000,24.299999,34.849998,,24.629999,3.073010,207.070007,109.766304,72.245232,16.321789,
2017-09-06,42.009998,197.302994,47.474998,23.570000,3.851990,109.550003,188.374344,120.852737,136.136002,4.138000,274.540009,28.299999,26.120001,24.299999,34.830002,,24.639999,3.075284,206.860001,109.631699,72.248573,16.329340,
2017-09-07,41.869999,196.102997,47.610001,23.610001,3.841133,109.449997,189.386032,120.896004,136.267899,4.124000,274.739990,28.170000,26.049999,24.240000,34.680000,,24.719999,3.071494,207.399994,109.867279,72.281769,16.284023,
2017-09-08,41.895000,196.207001,47.695000,23.490000,3.811798,109.239998,188.893585,119.837944,136.211380,4.126000,273.209991,28.219999,26.110001,24.250000,34.770000,,24.860001,3.048753,206.979996,109.732651,72.334953,16.359550,
2017-09-11,42.375000,198.582001,48.209999,23.889999,3.855432,108.739998,188.714523,119.629448,136.173676,4.174800,276.075012,28.530001,26.410000,24.540001,35.090000,,25.110001,3.041173,206.889999,109.757874,72.278458,16.495502,
2017-09-12,42.575001,199.544006,48.445000,23.900000,3.897883,108.309998,187.935638,118.221306,136.107758,4.192800,276.980011,28.709999,26.500000,24.680000,35.090000,,25.160000,3.022223,206.080002,109.446587,72.301727,16.450186,
2017-09-13,42.759998,200.923996,48.474998,23.930000,3.904492,108.540001,187.926651,118.634331,136.107758,4.210000,278.739990,28.879999,26.580000,24.780001,35.180000,,25.260000,3.036625,206.220001,109.463432,72.328300,16.450186,
2017-09-14,42.840000,201.279999,48.509998,24.000000,3.928476,108.889999,187.720749,116.946915,136.088898,4.218800,279.149994,28.950001,26.650000,24.840000,35.169998,,25.280001,3.038141,205.770004,109.513908,72.339485,16.472837,
2017-09-15,42.575001,200.057007,48.340000,23.940001,3.934271,107.940002,187.487961,115.212303,136.098328,4.196400,277.579987,28.809999,26.549999,24.690001,34.970001,,25.090000,3.020706,205.759995,109.387672,72.339485,16.412422,
2017-09-18,42.730000,200.936996,48.494999,24.120001,3.955920,106.820000,187.434235,115.676422,136.117157,4.196400,278.309998,29.010000,26.680000,24.799999,35.040001,,25.129999,3.013126,205.630005,109.387672,72.380119,16.457737,
2017-09-19,42.735001,200.615997,48.555000,24.030001,3.948601,106.709999,187.595383,115.495499,136.154831,4.210800,277.015015,28.969999,26.660000,24.799999,34.950001,,24.969999,2.998724,205.800003,109.438171,72.414001,16.306681,
2017-09-20,42.660000,200.296997,48.505001,24.040001,3.950278,106.790001,187.631210,115.263428,136.145416,4.207200,275.345001,28.870001,26.610001,24.809999,34.889999,,24.920000,2.994176,205.800003,109.513908,72.414001,16.276468,
2017-09-21,42.785000,201.020004,48.650002,24.090000,3.986195,105.739998,187.326782,115.051018,136.126587,4.217200,275.785004,28.980000,26.660000,24.879999,34.849998,,24.990000,2.994176,205.369995,109.429741,72.447853,16.291576,
2017-09-22,42.680000,200.029999,48.660000,23.850000,3.978498,105.669998,187.335754,115.287033,136.145416,4.205200,274.040009,28.860001,26.610001,24.870001,34.740002,,24.830000,2.994176,205.610001,109.463432,72.420761,16.155619,
2017-09-25,42.970001,201.567001,48.794998,23.670000,3.990153,107.370003,187.675980,115.884895,136.136002,4.226800,273.964996,28.900000,26.799999,25.080000,35.119999,,25.150000,3.055576,205.899994,109.673782,72.400452,16.306681,
2017-09-26,43.230000,203.322998,48.805000,23.790001,4.027017,107.930000,187.640167,116.333328,136.126587,4.254800,276.325012,29.059999,26.990000,25.260000,35.389999,,25.219999,3.055576,205.979996,109.640091,72.441078,16.419973,
2017-09-27,43.349998,203.820999,49.009998,23.639999,4.130066,106.940002,187.049225,116.057953,136.107758,4.264000,278.475006,29.320000,27.040001,25.340000,35.330002,,25.150000,3.036625,205.550003,109.438171,72.420761,16.291576,
2017-09-28,43.355000,203.848007,49.090000,23.549999,4.153826,106.440002,187.058197,115.408966,136.126587,4.263200,278.345001,29.350000,27.020000,25.320000,35.290001,,25.190001,3.004788,205.850006,109.387672,72.407234,16.284023,
2017-09-29,43.419998,203.931000,49.314999,23.750000,4.152310,106.120003,187.264130,115.849503,136.154831,4.263200,279.605011,29.450001,27.010000,25.330000,35.259998,,25.129999,3.010852,205.949997,109.438171,72.393669,16.344444,
2017-10-02,43.805000,206.151993,49.584999,24.020000,4.194199,105.940002,187.049225,116.876122,136.098328,4.311200,282.404999,29.700001,27.270000,25.580000,35.650002,,25.590000,3.033593,205.839996,109.539139,72.495270,16.450186,
2017-10-03,43.834999,206.207993,49.700001,24.250000,4.229781,105.709999,186.762741,117.116043,136.098328,4.311200,282.029999,29.700001,27.270000,25.580000,35.650002,,25.590000,3.033593,205.589996,109.488647,72.508812,16.427528,
2017-10-04,43.900002,206.764999,49.615002,24.320000,4.211326,105.779999,186.547897,116.864311,136.060638,4.326000,282.404999,29.790001,27.350000,25.700001,35.650002,,25.680000,3.015400,205.570007,109.547546,72.576561,16.442636,
2017-10-05,44.145000,208.395996,49.724998,24.610001,4.219376,106.209999,186.932831,118.115105,136.060638,4.350800,285.160004,29.980000,27.480000,25.790001,35.849998,,25.700001,3.015400,206.070007,109.480247,72.596863,16.601244,
2017-10-06,44.044998,208.173996,49.520000,24.389999,4.229630,106.099998,186.914932,118.803459,136.060638,4.339200,285.825012,29.950001,27.420000,25.760000,35.779999,,25.730000,3.018432,205.929993,109.455002,72.610413,16.487953,
2017-10-09,44.080002,208.151993,49.599998,24.350000,4.201349,106.559998,187.210403,118.036453,136.070068,4.340400,286.304993,30.020000,27.459999,25.719999,35.770000,,25.570000,3.015400,206.320007,109.547546,72.576561,16.518162,
2017-10-10,43.910000,206.957993,49.615002,24.490000,4.213736,106.800003,187.192459,117.536896,136.022980,4.326400,284.100006,29.850000,27.400000,25.650000,35.669998,,25.410000,3.016916,206.160004,109.623268,72.610413,16.480394,
2017-10-11,43.840000,206.501999,49.634998,24.480000,4.184538,106.169998,187.255173,117.635269,136.060638,4.326400,283.584991,29.830000,27.330000,25.639999,35.660000,,25.430000,3.004030,206.190002,109.555977,72.610413,16.472837,
2017-10-12,43.900002,206.832001,49.660000,24.580000,4.163629,106.589996,187.586472,117.910591,136.070068,4.326400,284.640015,29.920000,27.440001,25.610001,35.740002,,25.400000,3.002514,206.360001,109.690590,72.657837,16.525711,
2017-10-13,44.029999,206.955002,49.814999,24.780001,4.167952,107.239998,188.329559,117.194733,136.088898,4.340800,285.024994,29.959999,27.540001,25.709999,35.810001,,25.389999,3.032077,207.179993,109.900932,72.732338,16.616350,
2017-10-16,44.130001,207.537003,49.834999,24.840000,4.170584,107.790001,188.633942,117.332359,136.117157,4.352800,286.464996,30.080000,27.580000,25.830000,35.840000,,25.490000,3.041173,207.740005,110.086029,72.813629,16.608795,
2017-10-17,44.244999,208.485001,49.709999,24.780001,4.165444,106.639999,188.920441,118.075790,136.173676,4.358800,287.934998,30.230000,27.670000,25.860001,35.950001,,25.629999,3.062397,207.979996,110.187004,72.813629,16.691881,
2017-10-18,44.294998,208.695007,49.855000,24.820000,4.193364,106.199997,188.356430,117.713898,136.145416,4.362800,287.820007,30.270000,27.719999,25.900000,35.980000,,25.719999,3.036625,207.259995,110.060799,72.861031,16.691881,
2017-10-19,43.965000,206.972000,49.525002,24.450001,4.178634,106.239998,188.383255,117.859474,136.164261,4.327200,284.445007,29.990000,27.480000,25.709999,35.770000,,25.629999,3.034351,207.169998,110.094444,72.847488,16.503056,
2017-10-20,44.314999,209.231003,49.674999,24.700001,4.179230,106.160004,187.774460,117.293060,136.154831,4.362800,287.190002,30.410000,27.670000,25.950001,36.060001,,25.730000,3.034351,206.570007,109.858864,72.847488,16.540819,
2017-10-23,44.505001,210.242996,49.730000,24.620001,4.181342,105.900002,188.159454,117.489731,136.183121,4.376800,287.350006,30.549999,27.799999,26.120001,36.209999,,25.889999,3.034351,207.229996,110.010307,72.908432,16.480394,
2017-10-24,44.365002,209.492004,49.575001,24.650000,4.188079,105.860001,187.613297,117.737511,136.145416,4.376800,286.329987,30.530001,27.680000,26.129999,36.029999,,25.580000,2.997966,206.619995,109.833611,72.915222,16.374657,
2017-10-25,43.970001,207.464005,49.264999,24.379999,4.167913,105.519997,187.631210,116.215309,136.164261,4.322400,283.035004,30.299999,27.469999,25.900000,35.720001,,25.309999,2.971435,206.660004,109.808357,72.867805,16.223600,
2017-10-26,44.514999,210.188004,49.814999,24.700001,4.154811,106.169998,188.571304,117.021652,136.258469,4.322400,286.295013,30.719999,27.889999,26.230000,36.160000,,25.420000,2.997966,207.330002,110.010307,72.888123,16.344444,
2017-10-27,45.090000,213.572998,50.080002,25.000000,4.249549,107.180000,188.965225,117.709984,136.239655,4.434400,295.910004,31.320000,28.200001,26.459999,36.610001,,25.570000,2.997966,208.009995,110.464653,73.043930,16.555925,
2017-10-30,44.880001,212.037003,50.154999,24.850000,4.216567,107.220001,189.645676,117.308807,136.296158,4.410800,295.989990,31.230000,28.040001,26.340000,36.349998,,25.340000,3.046479,208.729996,110.599266,73.111656,16.450186,
2017-10-31,44.965000,212.179993,50.340000,24.990000,4.228895,106.410004,189.869492,116.742378,136.286728,4.410800,296.850006,31.230000,28.040001,26.340000,36.349998,,25.340000,3.046479,209.020004,110.708649,73.125191,16.442636,
2017-11-01,45.154999,213.014008,50.509998,25.270000,4.201191,107.290001,189.869492,117.057045,136.315018,4.446000,297.970001,31.379999,28.150000,26.620001,36.439999,,25.440001,3.080590,208.910004,110.759155,73.294533,16.533270,
2017-11-02,44.965000,212.190002,50.294998,25.129999,4.222004,106.830002,189.860565,118.819176,136.333832,4.424800,295.625000,31.240000,28.030001,26.540001,36.320000,,25.240000,3.075284,209.039993,110.801216,73.253883,16.593687,
2017-11-03,45.220001,213.679993,50.430000,25.170000,4.207194,106.610001,190.012756,118.748390,136.333832,4.449200,299.040009,31.459999,28.240000,26.590000,36.500000,,25.420000,3.096508,209.130005,110.860092,73.314850,16.684319,
2017-11-06,45.325001,214.419998,50.480000,25.330000,4.229000,107.959999,190.227646,118.480949,136.352676,4.458000,301.125000,31.600000,28.299999,26.600000,36.529999,,25.490000,3.111669,209.470001,110.969460,73.321632,16.744745,
2017-11-07,45.410000,214.910004,50.255001,25.340000,4.179229,107.529999,190.827499,118.547798,136.418625,4.466400,302.075012,31.660000,28.280001,26.700001,36.660000,,25.480000,3.132135,210.460007,110.927406,73.274208,16.820278,
2017-11-08,45.375000,214.264999,50.244999,25.389999,4.189096,108.349998,190.505127,118.834923,136.399765,4.458000,302.339996,31.500000,28.270000,26.700001,36.680000,,25.430000,3.132135,210.399994,110.818031,73.037148,16.895807,
2017-11-09,44.985001,212.863998,49.715000,25.180000,4.175798,107.709999,189.609848,118.307861,136.324417,4.418800,299.519989,31.170000,28.080000,26.450001,36.430000,,25.240000,3.092718,209.699997,110.414169,72.847488,16.865591,
2017-11-10,44.865002,212.309006,49.525002,25.030001,4.154762,106.919998,189.197983,117.151459,136.324417,4.404800,298.994995,31.150000,28.040001,26.370001,36.340000,,25.040001,3.054818,209.320007,110.372093,72.664604,16.850491,
2017-11-13,44.830002,212.634995,49.220001,25.000000,4.150815,107.059998,189.332306,117.961723,136.324417,4.401200,300.070007,31.129999,28.049999,26.260000,36.400002,,25.080000,3.060123,209.339996,110.262726,72.596863,16.842930,
2017-11-14,44.325001,210.121002,48.895000,24.600000,4.138138,106.110001,189.547180,117.922401,136.333832,4.351200,296.179993,30.850000,27.799999,25.969999,36.119999,,24.809999,3.060123,209.589996,110.262726,72.420761,16.684319,
2017-11-15,44.095001,209.272003,48.674999,24.459999,4.077008,105.769997,189.815765,117.768997,136.362076,4.329600,294.720001,30.730000,27.660000,25.790001,35.930000,,24.740000,3.053302,209.399994,110.262726,72.380119,16.631454,
2017-11-16,44.445000,210.742996,49.044998,24.900000,4.136918,106.110001,189.726593,117.527550,136.343262,4.369200,298.140015,30.980000,27.830000,26.080000,36.189999,,24.990000,3.053302,209.309998,110.414169,72.745888,16.708174,
2017-11-17,44.325001,210.319000,48.880001,25.010000,4.161395,106.620003,189.834473,117.408401,136.380920,4.369200,297.644989,30.850000,27.770000,26.000000,36.070000,,24.910000,3.066187,209.639999,110.380524,72.603645,16.647356,
2017-11-20,44.584999,211.238998,49.174999,25.190001,4.207960,106.589996,190.041199,116.915779,136.380920,4.388400,297.855011,31.059999,28.020000,26.200001,36.310001,,25.000000,3.066187,209.970001,110.431007,72.671387,16.700569,
2017-11-21,44.875000,212.656998,49.404999,25.620001,4.248470,106.599998,190.427704,117.054810,136.456284,4.422800,301.019989,31.309999,28.209999,26.379999,36.450001,,25.190001,3.088170,210.270004,110.473061,72.698471,16.799391,
2017-11-22,44.689999,211.535995,49.294998,25.440001,4.244290,106.889999,190.463669,116.796600,136.465714,4.422800,299.750000,31.129999,28.080000,26.290001,36.240002,,25.129999,3.082864,210.360001,110.456230,72.718803,16.738581,
2017-11-23,44.555000,210.656006,49.305000,25.290001,4.244290,106.379997,190.436707,116.923691,136.437454,4.390800,298.505005,31.049999,27.959999,26.230000,36.090000,,25.010000,3.075284,210.479996,110.481483,72.806839,16.685368,
2017-11-24,44.384998,209.451004,49.240002,25.129999,4.204166,105.279999,189.969299,116.339737,136.380920,4.372400,297.459991,30.900000,27.820000,26.120001,35.910000,,24.870001,3.041931,210.000000,110.498299,72.888123,16.609354,
2017-11-27,44.305000,209.567993,49.014999,24.910000,4.165869,106.160004,190.328842,116.478790,136.352676,4.362000,297.505005,30.870001,27.830000,26.040001,36.000000,,24.910000,3.041931,210.539993,110.632942,72.901672,16.594149,
2017-11-28,44.615002,211.132004,49.340000,25.110001,4.239145,106.419998,190.418732,117.607033,136.399765,4.392400,299.269989,31.080000,28.030001,26.219999,36.279999,,25.070000,3.057849,210.500000,110.624512,72.867805,16.548542,
2017-11-29,44.825001,212.811005,49.455002,24.850000,4.273694,105.639999,189.951324,115.235344,136.371521,4.404800,295.130005,31.110001,28.190001,26.510000,36.490002,,25.270000,3.027529,210.160004,110.422600,72.854256,16.540934,
2017-11-30,44.810001,213.268997,49.230000,24.590000,4.280077,104.709999,190.400742,114.544083,136.428024,4.395200,295.739990,31.100000,28.170000,26.440001,36.430000,,25.170000,3.009336,210.770004,110.498299,72.793304,16.594149,
2017-12-01,44.424999,211.097000,48.910000,24.299999,4.245956,105.360001,191.290588,115.132027,136.446869,4.349200,291.989990,30.680000,27.930000,26.129999,36.209999,,25.049999,3.056334,212.000000,110.834854,72.732338,16.540934,
2017-12-04,45.105000,215.309998,49.395000,24.570000,4.243829,104.910004,190.984970,114.953262,136.484543,4.422400,294.510010,31.004999,28.370001,26.504999,36.680000,,25.305000,3.053680,211.559998,110.666580,72.718803,16.662561,
2017-12-05,45.095001,215.210999,49.320000,24.670000,4.198725,104.309998,191.119812,115.064522,136.503387,4.423000,296.815002,31.070000,28.400000,26.495001,36.689999,,25.139999,3.079453,211.690002,110.767563,72.762825,16.639755,
2017-12-06,44.970001,214.541000,49.244999,24.170000,4.191273,104.599998,191.272629,116.113289,136.531647,4.403000,295.309998,30.990000,28.370001,26.395000,36.689999,,25.065001,3.114322,212.050003,110.893776,72.664604,16.609354,
2017-12-07,45.055000,215.044006,49.264999,24.309999,4.230808,103.680000,191.470337,115.819305,136.541077,4.409600,297.260010,31.160000,28.360001,26.455000,36.674999,,25.035000,3.108636,212.220001,110.919006,72.664604,16.624557,
2017-12-08,45.314999,216.307007,49.650002,24.570000,4.246271,103.620003,191.488297,115.831215,136.559891,4.440400,299.154999,31.379999,28.520000,26.635000,36.799999,,25.295000,3.086275,212.320007,110.868507,72.637512,16.746183,
2017-12-11,45.320000,216.367996,49.610001,24.650000,4.245387,103.040001,191.542282,116.121231,136.541077,4.443600,299.230011,31.309999,28.520000,26.740000,36.735001,,25.360001,3.083622,212.110001,110.868507,72.623970,16.670166,
2017-12-12,45.790001,218.970001,49.965000,24.620001,4.229466,103.019997,190.984970,116.053688,136.437454,4.484400,302.855011,31.620001,28.815001,27.000000,37.060001,,25.655001,3.079074,211.940002,110.792786,72.651062,16.890612,
2017-12-13,45.685001,218.292999,49.799999,24.790001,4.267370,103.290001,190.625458,115.994118,136.343262,4.480000,301.989990,31.570000,28.760000,26.934999,37.035000,,25.660000,3.093476,211.679993,110.691818,72.610413,16.890612,
2017-12-14,45.509998,217.593994,49.584999,24.760000,4.186885,103.940002,190.787262,115.569031,136.362076,4.463800,302.135010,31.430000,28.660000,26.815001,36.945000,,25.530001,3.106133,211.690002,110.742302,72.630745,16.898209,
2017-12-15,45.619999,218.662003,49.494999,24.750000,4.268543,103.980003,190.805222,116.407257,136.343262,4.472800,303.434998,31.549999,28.690001,26.834999,37.055000,,25.629999,3.120723,212.029999,110.733887,72.576561,16.951414,
2017-12-18,45.880001,219.408005,50.119999,24.950001,4.337865,104.410004,190.984970,115.843147,136.428024,4.500000,305.804993,31.790001,28.799999,27.080000,37.060001,,25.719999,3.104598,212.179993,110.616112,72.583305,17.065443,
2017-12-19,45.660000,218.768997,49.865002,24.820000,4.288710,103.620003,189.816483,115.684242,136.249054,4.481600,304.420013,31.660000,28.730000,27.020000,36.889999,,25.620001,3.050076,210.619995,110.330040,72.508812,16.852602,
2017-12-20,45.384998,217.169998,49.580002,24.750000,4.276403,103.910004,189.591782,114.842018,136.258469,4.452400,301.600006,31.469999,28.530001,26.930000,36.560001,,25.420000,3.010146,210.330002,110.287979,72.542679,16.662561,
2017-12-21,45.584999,217.908005,49.924999,24.889999,4.281800,104.099998,189.645752,115.159851,136.267899,4.473200,303.295013,31.530001,28.639999,27.030001,36.599998,,25.420000,3.015521,210.059998,110.195412,72.623970,16.556141,
2017-12-22,45.590000,217.772003,49.799999,25.040001,4.281501,105.000000,189.528885,115.080399,136.296158,4.477600,302.665009,31.459999,28.610001,27.010000,36.630001,,25.309999,3.015521,210.399994,110.178581,72.630745,16.601748,
2017-12-26,45.590000,217.772003,49.799999,25.040001,4.278532,105.000000,189.528885,115.080399,136.296158,4.477600,302.665009,31.459999,28.610001,27.010000,36.630001,,25.309999,3.015521,210.399994,110.178581,72.630745,16.601748,
2017-12-27,45.564999,217.209000,49.860001,25.120001,4.279623,105.559998,189.798538,115.298889,136.249054,4.476800,300.415009,31.430000,28.629999,26.969999,36.650002,,25.360001,3.056220,210.750000,110.296364,72.623970,16.708174,
2017-12-28,45.360001,216.100998,49.709999,25.160000,4.280903,105.690002,189.115417,114.989029,136.117157,4.461600,298.850006,31.290001,28.510000,26.840000,36.480000,,25.240000,3.046237,209.699997,110.187004,72.695099,16.700569,
2017-12-29,45.180000,215.028000,49.555000,25.110001,4.230986,105.860001,188.809799,114.377228,136.070068,4.463600,296.000000,31.280001,28.570000,26.850000,36.480000,,25.240000,3.029343,209.550003,110.178581,72.732338,16.654959,
2018-01-02,45.165001,214.839005,49.580002,25.410000,4.246111,106.269997,188.090744,113.570801,136.032394,4.444000,298.894989,31.035000,28.350000,26.805000,36.195000,,25.170000,2.992100,208.860001,110.027138,72.732338,16.616951,
2018-01-03,45.509998,216.636993,49.840000,25.780001,4.232246,106.779999,188.441284,114.269989,136.126587,4.488800,302.890015,31.365000,28.530001,27.010000,36.310001,,25.395000,3.010760,209.309998,110.153336,72.921997,16.654959,
2018-01-04,45.764999,217.203003,50.255001,25.840000,4.262245,106.629997,188.827774,113.872719,136.183121,4.504800,302.924988,31.620001,28.650000,27.174999,36.384998,,25.395000,2.997322,209.539993,110.287979,73.084557,16.487726,
2018-01-05,46.080002,218.733994,50.720001,26.100000,4.250403,107.010002,188.818802,113.610550,136.220795,4.537600,306.130005,31.870001,28.844999,27.400000,36.540001,,25.660000,2.998090,209.320007,110.338448,73.131973,16.510529,
2018-01-08,46.389999,220.481003,50.845001,26.250000,4.268090,107.320000,189.097427,113.491318,136.230209,4.568800,309.265015,32.235001,29.059999,27.580000,36.775002,,25.695000,3.010299,209.600006,110.431007,73.098114,16.601748,
2018-01-09,46.750000,222.585999,51.060001,26.280001,4.286167,107.339996,188.630020,113.570801,136.192535,4.602400,311.015015,32.480000,29.275000,27.795000,37.064999,,26.040001,2.994327,209.070007,110.313217,73.101494,16.677761,
2018-01-10,46.465000,220.912994,50.865002,26.040001,4.301499,107.419998,188.414322,113.153625,136.192535,4.572800,307.945007,32.255001,29.035000,27.735001,36.715000,,25.850000,2.951940,209.240005,110.212242,72.928764,16.350899,
2018-01-11,46.325001,220.343002,50.759998,25.930000,4.365583,107.029999,187.821091,113.050354,136.098328,4.557600,307.480011,32.180000,28.895000,27.700001,36.490002,,25.705000,2.945028,208.779999,109.819504,72.833954,16.236876,
2018-01-12,46.404999,220.837006,50.945000,26.100000,4.352586,107.059998,188.216553,111.894318,136.126587,4.569600,308.464996,32.255001,28.969999,27.790001,36.369999,,25.770000,2.946948,209.570007,109.963058,72.894905,16.107649,
2018-01-15,46.150002,219.373993,50.840000,25.750000,4.352586,106.680000,188.009842,111.068001,136.126587,4.544800,306.290009,32.084999,28.785000,27.590000,36.145000,,25.600000,2.922145,209.339996,109.895500,72.861031,15.955615,
2018-01-16,46.279999,220.246002,50.875000,26.040001,4.217721,106.459999,188.351395,111.389793,136.154831,4.564000,308.684998,32.290001,28.875000,27.665001,36.255001,,25.725000,2.937042,209.759995,109.996872,72.979576,16.092447,
2018-01-17,46.224998,219.791000,50.855000,26.100000,4.256706,106.430000,188.306442,110.833595,136.136002,4.556800,307.230011,32.279999,28.920000,27.680000,36.355000,,25.770000,2.943493,209.619995,110.081314,72.989731,16.084846,
2018-01-18,46.255001,220.207993,50.959999,26.139999,4.257837,106.080002,188.531174,109.852348,136.164261,4.560000,308.674988,32.415001,28.940001,27.605000,36.255001,,25.719999,2.916539,209.520004,110.106674,72.915222,15.986023,
2018-01-19,46.410000,220.761002,51.174999,26.309999,4.295315,106.379997,188.603073,110.078796,136.183121,4.576000,309.320007,32.584999,29.049999,27.665001,36.384998,,25.870001,2.898494,209.520004,110.174232,73.003288,16.039236,
2018-01-22,46.549999,221.393997,51.355000,26.400000,4.311675,106.220001,188.908691,109.093575,136.201965,4.592000,311.045013,32.599998,29.070000,27.830000,36.485001,,25.934999,2.900414,209.800003,110.267128,73.064240,16.077242,
2018-01-23,46.759998,222.748001,51.419998,26.540001,4.325204,106.239998,189.052521,109.109459,136.239655,4.610400,314.500000,32.840000,29.160000,27.865000,36.544998,,26.055000,2.900490,209.850006,110.317818,73.071007,16.244482,
2018-01-24,46.340000,220.466003,51.134998,26.389999,4.279573,106.480003,188.782837,107.119156,136.230209,4.574400,309.609985,32.470001,28.900000,27.670000,36.340000,,25.840000,2.850500,209.669998,110.258690,73.050674,16.100046,
2018-01-25,46.064999,219.024002,50.855000,26.450001,4.253257,106.139999,188.207581,106.658340,136.173676,4.552000,308.160004,32.255001,28.705000,27.530001,36.189999,,25.770000,2.841209,209.070007,110.098221,72.989731,15.932813,
2018-01-26,46.465000,221.328003,51.125000,26.709999,4.268077,106.260002,187.910995,107.440941,136.107758,4.590400,311.450012,32.654999,28.910000,27.745001,36.509998,,26.260000,2.854494,208.570007,109.996872,72.996490,16.040754,
2018-01-29,46.634998,223.153000,50.950001,26.596001,4.231808,105.800003,187.164948,107.977249,136.060638,4.601600,314.200012,32.849998,29.000000,27.934999,36.619999,,26.475000,2.849810,208.059998,109.819504,72.938934,15.933578,
2018-01-30,46.055000,219.845993,50.529999,26.100000,4.207162,105.519997,187.290771,107.468758,136.088898,4.538400,310.649994,32.384998,28.674999,27.434999,36.279999,,26.030001,2.834836,207.970001,109.819504,72.705231,15.805115,
2018-01-31,45.875000,219.028000,50.369999,26.191000,4.175629,105.209999,187.155945,106.519279,136.107758,4.523200,310.149994,32.395000,28.555000,27.184999,36.075001,,25.610001,2.823317,208.399994,109.794159,72.772980,15.852239,
2018-02-01,45.720001,218.237000,50.134998,25.945000,4.185647,104.949997,187.308746,106.241203,136.192535,4.500800,309.100006,32.345001,28.375000,27.115000,36.000000,,25.355000,2.818172,208.860001,109.819504,72.698471,15.698685,
2018-02-02,45.255001,216.298004,49.439999,25.455999,4.075079,104.220001,186.571686,106.376282,136.117157,4.456000,304.399994,31.975000,28.094999,26.844999,35.735001,,25.290001,2.768489,208.320007,109.625214,72.583305,15.548177,
2018-02-05,44.634998,213.556000,48.669998,25.313999,3.938373,104.889999,186.733490,107.075462,136.154831,4.394400,301.899994,31.525000,27.745001,26.455000,35.290001,,24.885000,2.756971,208.449997,109.633644,72.502052,15.429596,
2018-02-06,43.095001,204.514008,47.584999,24.797001,4.011000,105.019997,187.272797,108.541382,136.154831,4.249600,289.450012,30.280001,26.790001,25.719999,34.115002,,23.930000,2.805655,208.929993,109.751900,72.407234,14.974264,
2018-02-07,44.509998,212.897995,48.465000,25.207001,4.010647,104.879997,187.200912,108.604935,136.220795,4.385600,302.049988,31.580000,27.665001,26.445000,35.040001,,24.719999,2.809341,209.119995,109.642113,72.617203,15.290489,
2018-02-08,43.634998,208.251007,47.595001,24.402000,3.928783,104.809998,186.751465,107.587929,136.154831,4.295200,293.600006,30.799999,27.200001,25.969999,34.639999,,24.330000,2.782005,208.830002,109.380280,72.393669,15.172666,
2018-02-09,42.849998,203.862000,46.990002,24.145000,3.967095,104.760002,186.724487,108.740013,136.145416,4.212000,287.200012,30.180000,26.735001,25.510000,34.165001,,23.834999,2.781774,208.419998,109.447853,72.068558,14.885324,
